studentCode,StudentName,modeoftransport,Distance,Emission
3200,Mary,Motor Bike,451,92.02
3201,Lane,Train,144,90.86
3202,Felecia,Car,146,75.23
3203,Nerti,Bike,236,0
3204,Ira,Motor Bike,311,27.16
3205,Koressa,Bus,361,20.81
3206,Cherilynn,Car,5,29.4
3207,Kamillah,Motor Bike,2,89.73
3208,Maison,Car,271,64.17
3209,Chrysa,Motor Bike,210,33.56
3210,Neil,Car,364,86.65
3211,Pembroke,Car,257,13.23
3212,Rutherford,Motor Bike,138,51.08
3213,Thor,Train,317,2.06
3214,Brit,Motor Bike,11,60.99
3215,Phineas,Bike,487,0
3216,Mile,E-scooter,349,89.66
3217,Arleen,Bus,196,29.93
3218,Basil,Car,277,23.15
3219,Chester,E-scooter,7,0.91
3220,Dale,Bus,494,35.31
3221,Adriana,Walk,231,0
3222,Helene,Train,500,41.08
3223,Randie,Walk,392,0
3224,Ophelie,Walk,55,0
3225,Willis,Bus,113,81.5
3226,Holt,Bike,397,0
3227,Ximenes,Train,207,42.78
3228,Sheba,Bike,344,0
3229,Talbert,Walk,166,0
3230,Scarlet,E-scooter,156,35.97
3231,Essie,E-scooter,425,41.94
3232,Jandy,Bike,180,0
3233,Alwyn,Walk,19,0
3234,Donovan,Motor Bike,296,64.99
3235,Rania,Bike,287,0
3236,Goldia,Train,457,50.87
3237,Penny,Motor Bike,315,84.92
3238,Ginger,Motor Bike,110,89.98
3239,Lucita,Train,261,98.42
3240,Roy,E-scooter,446,7.69
3241,Jackie,Motor Bike,200,37.39
3242,Sinclair,Bike,451,0
3243,Horace,Motor Bike,29,75.03
3244,Genna,Bike,496,0
3245,Nollie,E-scooter,436,1.55
3246,Audie,Walk,307,0
3247,Bryna,Bike,439,0
3248,Symon,Bus,164,93.7
3249,Amory,Motor Bike,147,10.68
3250,Eliot,Train,240,70
3251,Lazar,Walk,330,0
3252,Alvina,Train,323,88.36
3253,Clerissa,Motor Bike,61,42.12
3254,Orson,E-scooter,430,39.71
3255,Gordan,Bike,281,0
3256,Angel,Bike,95,0
3257,Findlay,Car,2,9.74
3258,Stephine,Bike,208,0
3259,Josy,E-scooter,14,51.1
3260,Paul,Bike,130,0
3261,Marcelo,Train,430,86.9
3262,Noelani,Train,315,21.06
3263,Margi,Train,36,76.04
3264,Kellen,E-scooter,143,91.09
3265,Tomas,Motor Bike,414,84.37
3266,Dorelia,Car,93,4.41
3267,Patricia,Motor Bike,192,25.18
3268,Elston,Train,351,96.97
3269,Ruttger,Walk,343,0
3270,Ruthie,Walk,303,0
3271,Hastie,E-scooter,451,76.1
3272,Mirelle,Train,122,68.73
3273,Boonie,Car,286,83.34
3274,Alyda,E-scooter,425,31.14
3275,Imojean,Bike,314,0
3276,Kinny,Train,262,20.06
3277,See,Car,154,93.64
3278,Jayme,Bike,96,0
3279,Lilah,Bike,116,0
3280,Quillan,E-scooter,393,35.78
3281,Gerrilee,Walk,338,0
3282,Salem,Bike,136,0
3283,Cloris,Bus,281,16.23
3284,Uriah,Motor Bike,99,61.91
3285,Dov,Train,200,81.51
3286,Joanie,Motor Bike,142,86.64
3287,Melly,Bike,242,0
3288,Marlo,Car,495,43.12
3289,Den,Walk,11,0
3290,Tobi,Bus,201,86.04
3291,Christye,Bus,74,82.82
3292,Hedwig,Walk,440,0
3293,Arda,Motor Bike,259,99.51
3294,Rolando,Bus,410,89.11
3295,Benoit,E-scooter,423,49.42
3296,Carlie,Walk,227,0
3297,Emilee,Car,421,51.88
3298,Janeva,Bike,330,0
3299,Herminia,E-scooter,361,96.7
3300,Lenci,E-scooter,500,74.48
3301,Janela,Motor Bike,336,89.45
3302,Iolanthe,Walk,136,0
3303,Eugine,E-scooter,46,21.73
3304,Beryle,Bus,366,60.66
3305,Red,Walk,362,0
3306,Lorita,E-scooter,314,78.56
3307,Gwyneth,Train,162,60.61
3308,Paulina,Walk,378,0
3309,Massimo,Car,400,40.18
3310,Ermentrude,Train,254,16.03
3311,Davide,Walk,197,0
3312,Mirabelle,Train,359,7.05
3313,Tailor,Car,428,46.34
3314,Jaimie,E-scooter,284,55.08
3315,Lauri,Walk,470,0
3316,Mair,Motor Bike,104,90.23
3317,Rana,Walk,51,0
3318,Dory,Train,492,78.72
3319,Salmon,Bike,148,0
3320,Averell,Car,187,33.62
3321,Katrina,Bus,66,91.09
3322,Brigid,E-scooter,292,99.88
3323,Dorie,Motor Bike,178,40.78
3324,Eartha,Bike,333,0
3325,Goldi,Motor Bike,359,25.52
3326,Page,Car,74,25.92
3327,Lizzie,Walk,451,0
3328,Gamaliel,E-scooter,129,21.23
3329,Melinda,Bike,439,0
3330,Rasla,Car,450,4.44
3331,Davina,Motor Bike,285,17.53
3332,Ema,Bus,98,89.74
3333,Blondell,Car,99,23.32
3334,Saundra,E-scooter,419,6.54
3335,Netty,Bus,112,59.16
3336,Alecia,Motor Bike,280,83.73
3337,Pammie,Bike,55,0
3338,Klaus,Train,383,8.63
3339,Caron,Walk,156,0
3340,Allie,Car,391,5.73
3341,Elisabeth,Train,101,71.15
3342,Eduard,Car,104,35.35
3343,Averil,Bus,81,94.85
3344,Winslow,Walk,284,0
3345,Christophorus,Bus,137,55.66
3346,Berty,Bike,224,0
3347,Gayle,Car,183,56.81
3348,Skell,Bike,472,0
3349,Joye,Walk,312,0
3350,Ranee,E-scooter,300,74.07
3351,Rosaleen,E-scooter,458,38.18
3352,Yale,Walk,386,0
3353,Edythe,Walk,339,0
3354,Son,Car,85,3.57
3355,Gabe,Car,400,86.23
3356,Brien,Car,313,81.04
3357,Regen,Bike,188,0
3358,Rebeka,E-scooter,55,11.02
3359,Xylina,E-scooter,282,12
3360,Salome,Motor Bike,288,46.86
3361,Johnathon,E-scooter,79,23.7
3362,Tobi,Bus,385,10.66
3363,Gui,Walk,372,0
3364,Jessa,Motor Bike,438,58.27
3365,Niels,Walk,221,0
3366,Fidole,Motor Bike,246,23.47
3367,Andy,Motor Bike,428,61.71
3368,Rolph,E-scooter,493,5.09
3369,Hermine,Bus,0,92.13
3370,Noellyn,Train,357,29.47
3371,Daphne,Car,29,67.6
3372,Regan,Walk,302,0
3373,Neale,Walk,88,0
3374,Nathalie,Bike,463,0
3375,Delmar,Walk,77,0
3376,Dalila,Motor Bike,238,72.56
3377,Madelon,Walk,271,0
3378,Haleigh,Walk,232,0
3379,Tremaine,Car,219,83.63
3380,Jim,Bike,7,0
3381,Enrichetta,Bus,298,49.56
3382,Milzie,Bus,32,78.02
3383,Bianca,Train,48,17.53
3384,Torre,Motor Bike,128,75.68
3385,Brucie,E-scooter,418,27.03
3386,Norine,Bike,46,0
3387,Yurik,Walk,498,0
3388,Euphemia,Walk,159,0
3389,Jeremias,Motor Bike,246,78.62
3390,Toinette,Bus,333,1.93
3391,Bale,Bus,45,13.94
3392,Carmon,Motor Bike,52,55.12
3393,Ciro,Bus,390,88.03
3394,Quintilla,Bike,312,0
3395,Hermie,Bus,449,84.06
3396,Florentia,Train,162,76.56
3397,Laverne,Car,368,55.45
3398,Ardella,Walk,360,0
3399,Osborne,Car,151,85.3
3400,Xerxes,Motor Bike,63,43.48
3401,Kingsly,Bus,305,8.16
3402,Bernarr,Bike,330,0
3403,Gifford,Walk,452,0
3404,Inglebert,Train,346,93.47
3405,Freddie,Walk,393,0
3406,Jenny,Motor Bike,421,14.5
3407,Rooney,Car,88,47.42
3408,Ellis,Bike,5,0
3409,Mariellen,Train,365,24.33
3410,Jabez,Car,394,15.41
3411,Earlie,Motor Bike,292,96.9
3412,Ronda,Car,127,47.97
3413,Lorri,Train,416,27.41
3414,Tuckie,Bike,250,0
3415,Kalila,Car,190,8.99
3416,Gussy,Bus,304,99.62
3417,Algernon,Train,378,7.65
3418,Brnaby,Bike,209,0
3419,Simon,Car,466,66.81
3420,Rudolph,Bike,123,0
3421,Constantia,Bus,62,66.34
3422,Bessie,E-scooter,271,37.36
3423,Gustave,Walk,410,0
3424,Northrop,Car,160,81.64
3425,Cyrill,Train,480,44.12
3426,Norri,Walk,258,0
3427,Lissi,Walk,235,0
3428,Aeriell,Bike,441,0
3429,Rachele,E-scooter,375,60.37
3430,Catlin,Train,349,26.6
3431,Zita,Motor Bike,401,63.61
3432,Laural,Car,343,75.13
3433,Tadeo,Car,124,25.26
3434,Winny,E-scooter,482,81.8
3435,Kristine,Bike,410,0
3436,Joanne,Car,113,41
3437,Carmelia,Motor Bike,87,21.3
3438,Onfre,Walk,223,0
3439,Perl,Train,22,70.93
3440,Auberon,Bus,82,27.79
3441,Sterling,Train,0,35.9
3442,Adham,E-scooter,293,11.49
3443,Branden,Bike,136,0
3444,Sallie,Motor Bike,108,89.7
3445,Elna,Bus,275,25.94
3446,Abbye,Car,341,79.58
3447,Trenton,Bus,245,6.99
3448,Orelle,Motor Bike,395,94.59
3449,Tirrell,Car,148,60.4
3450,Hammad,Bike,334,0
3451,Gabriel,Bus,189,6.16
3452,Jessamine,Bike,172,0
3453,Frankie,Bike,25,0
3454,Elihu,Train,8,11.38
3455,Fanny,Bike,421,0
3456,Joellen,Bike,44,0
3457,Julius,Bike,118,0
3458,Gabbey,Train,479,97.98
3459,Fraze,Train,90,13.79
3460,Jarrad,Car,131,35.85
3461,Clement,E-scooter,10,29.63
3462,Aguie,Bus,254,49.46
3463,Clarissa,Motor Bike,235,61.25
3464,Gibb,Walk,439,0
3465,Daryl,Car,66,39.3
3466,Jackqueline,Bike,77,0
3467,Laina,Train,248,87.27
3468,Saunderson,Motor Bike,347,26.71
3469,Ado,Bike,427,0
3470,Cale,Walk,487,0
3471,Rossy,Bike,77,0
3472,Harrietta,Bike,399,0
3473,Aloise,Car,166,99.78
3474,Sylvia,Motor Bike,139,30.3
3475,Lilly,Train,0,35.12
3476,Nichole,Bike,0,0
3477,Moyna,Car,21,48.64
3478,Abbot,Motor Bike,321,26.09
3479,Inge,Walk,67,0
3480,Jameson,Bus,349,18
3481,Jacky,E-scooter,216,89.86
3482,Ryan,Motor Bike,231,4.16
3483,Inga,Motor Bike,117,28.19
3484,Carolyn,Motor Bike,93,60.67
3485,Valerye,Car,441,98.69
3486,Darill,Walk,268,0
3487,Jerrie,Train,261,19.75
3488,Dorothy,Bike,405,0
3489,Milton,Train,188,90.68
3490,Nelle,Bike,112,0
3491,Horace,Motor Bike,296,16.48
3492,Pierrette,E-scooter,121,33.01
3493,Olly,Walk,499,0
3494,Emanuele,Train,128,60.71
3495,Beverlie,Train,160,95.25
3496,Finlay,Walk,78,0
3497,Shea,E-scooter,213,0.67
3498,Idaline,Motor Bike,484,51.33
3499,Jeane,Train,396,0.09
3500,Sherwin,Bike,15,0
3501,Lindsay,Bus,52,29.33
3502,Cull,Motor Bike,76,5.59
3503,Hanan,Bus,152,58.24
3504,Rose,Walk,448,0
3505,Maddi,E-scooter,269,86.79
3506,Abagail,Bike,418,0
3507,Rosa,E-scooter,205,15.01
3508,Jany,Walk,217,0
3509,Eldridge,Bus,114,79.33
3510,Jordanna,Motor Bike,36,56.69
3511,Dewie,Train,215,70.17
3512,Almira,Train,28,42.2
3513,Maisey,Car,103,7.99
3514,Rhodia,E-scooter,134,40.38
3515,Spenser,E-scooter,440,90.81
3516,Noak,Walk,254,0
3517,Donn,Walk,259,0
3518,Randee,Train,358,57.38
3519,Egbert,E-scooter,183,9.38
3520,Marta,Bike,75,0
3521,Cahra,E-scooter,390,17.23
3522,Fernande,Train,18,79.75
3523,Benedikt,Walk,436,0
3524,Madelyn,Bike,212,0
3525,Bernadene,Car,361,28.7
3526,Bjorn,E-scooter,316,50.21
3527,Thurstan,Bus,250,23.52
3528,Hamnet,Car,22,1.02
3529,Amii,Walk,387,0
3530,Clarissa,E-scooter,427,55.62
3531,Monte,Bike,181,0
3532,Burgess,Bike,369,0
3533,Angil,Bus,437,51.14
3534,Olly,Motor Bike,355,92.66
3535,Barbaraanne,Bike,275,0
3536,Dougy,Train,47,87.07
3537,Simmonds,Motor Bike,496,75.54
3538,Abdel,Car,291,56.22
3539,Marylou,Walk,412,0
3540,Mindy,Train,198,39.99
3541,Sascha,Train,345,16.02
3542,Betty,Car,194,4.98
3543,Sabrina,Motor Bike,371,42.43
3544,Dinnie,E-scooter,499,54.87
3545,Melly,Car,62,5.41
3546,Dara,Train,247,38.46
3547,Cecilio,Car,460,35.1
3548,Trever,Bus,240,1.55
3549,Allsun,Bike,248,0
3550,Wernher,Car,77,33.83
3551,Alasteir,Car,55,72.92
3552,Errol,Motor Bike,361,25.95
3553,Mariya,E-scooter,320,64.72
3554,Edie,Bus,23,2.07
3555,Sybil,Walk,337,0
3556,Mylo,Bike,88,0
3557,Emmalee,Train,479,41.27
3558,Emogene,Bus,445,37.61
3559,Georgi,Car,223,37.81
3560,Francine,Bus,199,43.55
3561,Dorolice,E-scooter,156,81.75
3562,Kellyann,Train,450,34.25
3563,Vevay,Car,400,95.4
3564,Corey,Walk,489,0
3565,Rosita,Walk,473,0
3566,Jennette,Motor Bike,288,34.34
3567,Karrie,E-scooter,147,91.91
3568,Rana,Bike,388,0
3569,Richmound,Bus,62,12.52
3570,Paul,Bike,107,0
3571,Jill,E-scooter,321,52.18
3572,Lyle,Motor Bike,421,61.64
3573,Bella,Bike,218,0
3574,Coleen,Bus,107,2.45
3575,Salem,Car,186,51.29
3576,Osbourn,Car,305,60.53
3577,Haskell,Train,407,76.1
3578,Loise,Walk,82,0
3579,Janeczka,Bike,231,0
3580,Selestina,Bike,121,0
3581,Tan,Car,388,47.35
3582,Harrie,Bus,28,38.99
3583,Adelice,Bike,0,0
3584,Camile,Walk,457,0
3585,Vincent,Motor Bike,430,69.41
3586,Domenico,Motor Bike,83,57.42
3587,Tudor,Bike,493,0
3588,Olwen,E-scooter,77,98.67
3589,Bernardine,Walk,315,0
3590,Wood,Train,83,31.66
3591,Stevana,E-scooter,322,93.04
3592,Sigismundo,Bus,20,3.96
3593,Jaimie,Train,384,99.91
3594,Meryl,Motor Bike,112,10.72
3595,Nadiya,Walk,268,0
3596,Deanna,Bus,218,75.27
3597,Kristos,Car,60,30.86
3598,Matthaeus,Train,375,92.14
3599,Rodger,Motor Bike,180,46.4
3600,Pauletta,Bike,79,0
3601,Griswold,E-scooter,338,79.26
3602,Pattie,Bike,122,0
3603,Menard,Car,211,94.16
3604,Lydon,Motor Bike,479,32.98
3605,Laurene,Bus,15,95.57
3606,Tedda,Train,427,21.49
3607,Arleta,Bus,0,78.05
3608,Yehudi,Motor Bike,126,32.97
3609,Lydie,Motor Bike,82,31.77
3610,Amerigo,Bike,91,0
3611,Joanie,Bus,485,80.97
3612,Delphine,Car,295,17.25
3613,Aldridge,Train,263,46.36
3614,Kimberli,Bike,275,0
3615,Arleta,Walk,40,0
3616,Georgeta,Car,443,61.6
3617,Eamon,Bike,473,0
3618,Conny,E-scooter,330,85.13
3619,Salomone,Train,78,49.71
3620,Tan,Train,353,7.03
3621,Deni,Train,256,78.24
3622,Egbert,Motor Bike,462,44.69
3623,Ashley,Bus,234,6.98
3624,Mickie,Train,105,24.94
3625,Richmond,Bus,426,17.52
3626,Gerhard,Train,284,54.15
3627,Danni,Bus,219,96.67
3628,Amelita,Bike,141,0
3629,Allianora,Car,307,12.27
3630,Clareta,Car,162,57.64
3631,Rosette,Bus,315,94.31
3632,Patric,Bike,432,0
3633,Prudence,Bike,129,0
3634,Delphinia,Bus,215,22.2
3635,Fletcher,Car,381,63.45
3636,Tore,Walk,126,0
3637,Lynda,Bus,402,96.36
3638,Sawyere,Bike,424,0
3639,Ludovico,Bike,59,0
3640,Fields,E-scooter,282,82.95
3641,Birdie,E-scooter,237,10.79
3642,Gardy,Walk,273,0
3643,Hana,Motor Bike,11,53.85
3644,Evered,E-scooter,489,75.25
3645,Cherianne,Bus,92,96.38
3646,Jethro,Train,154,53.15
3647,Xenia,E-scooter,287,87.95
3648,Lucais,Bus,305,25.04
3649,Lucais,Bus,318,73.21
3650,Dorolisa,Bus,463,20.6
3651,Di,Car,376,51.3
3652,Margaret,Bike,377,0
3653,Grete,E-scooter,61,30.3
3654,Hugues,Bus,126,47.89
3655,Emmery,Motor Bike,12,15.23
3656,Charmion,E-scooter,156,6.59
3657,Benn,E-scooter,405,70.75
3658,Pooh,Car,103,39.37
3659,Kiersten,Bus,142,99.4
3660,Benton,Motor Bike,8,28.88
3661,Georgina,Bike,475,0
3662,Hardy,E-scooter,384,97.55
3663,Twila,Motor Bike,292,24.6
3664,Terrie,E-scooter,288,66.42
3665,Coralyn,Bus,256,95.32
3666,Siana,Bike,406,0
3667,Sile,E-scooter,436,73.12
3668,Angel,Train,233,49.17
3669,Cleveland,Walk,17,0
3670,Klemens,E-scooter,500,31.03
3671,Ethelyn,E-scooter,487,42.86
3672,Dale,Bus,197,86.74
3673,Dev,Motor Bike,323,63.38
3674,Hedy,E-scooter,220,81.87
3675,Jaclyn,Bus,48,1.64
3676,Keenan,Train,312,20.38
3677,Nisse,Bus,95,30.29
3678,Armand,Motor Bike,365,17.72
3679,Xylia,Motor Bike,186,79.15
3680,Ximenes,Train,380,83.1
3681,Taite,E-scooter,268,86.75
3682,Suzanna,Car,37,1.89
3683,Jefferey,Car,57,82.39
3684,Bartolemo,Bike,293,0
3685,Ramona,Walk,0,0
3686,Haily,Motor Bike,276,1.5
3687,Britt,Car,212,61.3
3688,Elena,Bike,305,0
3689,Ruddie,Motor Bike,255,79.33
3690,Jillane,Walk,74,0
3691,Nan,Car,16,77.71
3692,Ben,Car,397,11.98
3693,Elena,Bus,240,11.78
3694,Tann,Bike,74,0
3695,Tony,Car,78,28.39
3696,Octavius,Walk,303,0
3697,Allister,Train,140,34.02
3698,Remus,Car,248,33.56
3699,Quinn,Motor Bike,31,40.9
3700,Saunderson,E-scooter,159,90.46
3701,Sandi,Walk,380,0
3702,Mathew,Walk,338,0
3703,Zonnya,Train,469,55.25
3704,Dionne,Motor Bike,316,15.76
3705,Coletta,Walk,442,0
3706,Travis,Bike,59,0
3707,Rodi,Bus,258,39.57
3708,Ofelia,Walk,373,0
3709,Hirsch,Bus,256,65.75
3710,Rhianna,Bus,22,64.51
3711,Hercule,E-scooter,415,71.67
3712,Walt,E-scooter,7,95.69
3713,Dallis,Motor Bike,109,54.84
3714,Beatriz,Motor Bike,277,37.11
3715,Rozamond,Motor Bike,112,92.94
3716,Venita,Train,327,80.36
3717,Daisey,E-scooter,118,8.74
3718,Tally,Motor Bike,386,23.81
3719,Pavla,Train,14,2.74
3720,Oralia,Bus,61,86.13
3721,Merralee,Train,416,79.18
3722,Marysa,Bus,232,44.75
3723,Sofie,Bus,137,37.57
3724,Ira,Walk,355,0
3725,Blanca,Walk,480,0
3726,Reine,Bus,202,86.14
3727,Jeanna,Motor Bike,327,9.62
3728,Templeton,Bike,0,0
3729,Josh,E-scooter,417,52.1
3730,Elyssa,Motor Bike,43,93.42
3731,Giraldo,Walk,348,0
3732,Andros,Walk,45,0
3733,Analise,Bus,149,86.61
3734,Clywd,Bus,227,71.3
3735,Rurik,Motor Bike,471,42.07
3736,Krissie,Car,85,46.02
3737,Kari,Walk,81,0
3738,Camala,Bus,18,93.59
3739,Gaynor,Train,443,2.55
3740,Quint,Bike,423,0
3741,Jazmin,Car,430,54.47
3742,Edi,Train,289,68.39
3743,Atlante,Bike,466,0
3744,Trix,Motor Bike,276,90.21
3745,Ailina,Car,200,21.23
3746,Pierre,E-scooter,274,62.81
3747,Chauncey,Walk,193,0
3748,Dorisa,Walk,161,0
3749,Morrie,Car,402,81.67
3750,Jamill,Train,24,53.74
3751,Catriona,Bus,18,44.16
3752,Susanne,E-scooter,170,11.06
3753,Dasi,Walk,44,0
3754,Ransom,Bus,293,14.49
3755,Alie,Bus,435,12.54
3756,Yanaton,Bike,485,0
3757,Jody,Motor Bike,44,50.35
3758,Arden,Train,323,32.53
3759,Laurice,Motor Bike,103,48.32
3760,Neddy,Train,28,22.39
3761,Tallulah,Bike,39,0
3762,Westleigh,E-scooter,0,6.07
3763,Antonin,Walk,193,0
3764,Berna,Bike,377,0
3765,Tibold,Car,459,18.6
3766,Blakeley,Bus,159,98.96
3767,Mellisent,Car,446,65.01
3768,Stacia,Walk,12,0
3769,Annis,Car,5,2.16
3770,Gwendolin,Train,243,99.27
3771,Nick,Walk,487,0
3772,Vanni,Motor Bike,226,63.27
3773,Conchita,Motor Bike,221,93.76
3774,Annabella,Motor Bike,416,23.12
3775,Padraic,Bike,490,0
3776,Chrissie,Bike,269,0
3777,Lynsey,Bike,370,0
3778,Georgine,Car,87,37.29
3779,Nataline,Train,360,17.09
3780,Marlin,E-scooter,163,8.89
3781,Jeremie,Bus,252,50.67
3782,Oswald,Bike,284,0
3783,Dedra,Motor Bike,64,82.55
3784,Gabie,Motor Bike,354,86.53
3785,Lorinda,Train,414,52.25
3786,Jacklin,Walk,473,0
3787,Elton,Train,0,57.59
3788,Ellerey,Bike,101,0
3789,Leona,Motor Bike,446,45.7
3790,Bobette,Motor Bike,453,64.95
3791,Freddy,Walk,394,0
3792,Janessa,Bike,83,0
3793,Sacha,Train,47,13.97
3794,Boycie,Walk,382,0
3795,Archy,Motor Bike,464,19.82
3796,Leigh,Motor Bike,126,3.42
3797,Leonid,Car,147,95.85
3798,Rakel,Bike,329,0
3799,Muire,Bike,87,0
3800,Pippa,E-scooter,191,18.64
3801,Wilmette,Walk,395,0
3802,Kristopher,Bus,310,3.37
3803,Leila,Motor Bike,117,58.3
3804,Christan,Car,317,63.26
3805,Shannon,Bike,414,0
3806,Allissa,Walk,132,0
3807,Colly,Walk,207,0
3808,Shari,Bike,228,0
3809,Thane,Motor Bike,28,52.04
3810,Stormy,Bus,272,80.54
3811,Foster,Car,270,38.96
3812,Joseito,Train,323,93.51
3813,Datha,Bike,492,0
3814,Ardis,E-scooter,107,80.89
3815,Rosaleen,Walk,254,0
3816,Emlen,Car,26,50.16
3817,Cami,Train,93,63.84
3818,Adler,Car,295,71.14
3819,Jeana,Train,445,91.22
3820,Fremont,Car,125,42.29
3821,Kasper,E-scooter,213,73.98
3822,Tallie,Bike,314,0
3823,Doe,Bike,98,0
3824,Lana,E-scooter,89,23.38
3825,Northrop,Train,349,1.4
3826,Cos,Motor Bike,81,17.7
3827,Elsi,Bike,485,0
3828,Nanon,Bike,425,0
3829,Tammi,Bike,357,0
3830,Ellette,Motor Bike,177,25.21
3831,Rodrique,Walk,267,0
3832,Teresina,Bike,69,0
3833,Rinaldo,E-scooter,385,24.43
3834,Banky,Motor Bike,388,65.72
3835,Sofia,Train,37,15.16
3836,Tiena,Train,122,70.96
3837,Daisi,Walk,63,0
3838,Tabbi,Bus,445,67.8
3839,Leontine,Train,459,0.69
3840,Dorolisa,E-scooter,233,16.99
3841,Rudolf,Bus,92,51.44
3842,Hartwell,Bus,173,65.4
3843,Sindee,Car,63,27.58
3844,Hobart,Motor Bike,351,37.65
3845,Silvanus,Walk,352,0
3846,Kiele,Car,364,31.32
3847,Teri,Bike,178,0
3848,Lia,Train,101,93.73
3849,Kelly,Bus,199,50.81
3850,Kizzie,Walk,290,0
3851,Zandra,E-scooter,408,41.48
3852,Angelika,E-scooter,275,12.94
3853,Hans,Walk,185,0
3854,Stella,Motor Bike,8,70.24
3855,Artemus,Walk,8,0
3856,Jesselyn,Bike,415,0
3857,Adham,Bike,205,0
3858,Irina,Motor Bike,232,51.28
3859,Fernande,Motor Bike,149,82.61
3860,Shurwood,Train,482,61.85
3861,Shepard,Bus,293,39.48
3862,Gaultiero,Walk,25,0
3863,Taber,Motor Bike,254,35.18
3864,Ragnar,Bike,144,0
3865,Jackson,Walk,404,0
3866,Danya,Bike,342,0
3867,Elsie,Car,127,21.95
3868,Kerianne,Bike,373,0
3869,Jessamyn,E-scooter,311,33.54
3870,Celie,Walk,430,0
3871,Roderick,Bike,406,0
3872,Nanon,Bike,28,0
3873,Kain,Bike,0,0
3874,Anderea,Car,457,91.15
3875,Alyda,Bike,177,0
3876,Rey,Train,12,45.09
3877,Pepi,Bus,434,53.16
3878,Francine,Train,338,70.25
3879,Arne,Car,195,64.72
3880,Loy,Bus,73,2.71
3881,Petey,Motor Bike,48,22.66
3882,Val,Car,167,53.21
3883,Standford,Bike,106,0
3884,Erda,Motor Bike,481,39.84
3885,Arabel,Train,328,60.08
3886,Horatio,E-scooter,63,73.55
3887,Culley,Train,47,73
3888,Tasia,Bus,40,42.61
3889,Anallise,Motor Bike,72,23.48
3890,Elbertine,E-scooter,490,7.18
3891,Emelen,Bike,48,0
3892,Bradney,Bus,257,30.55
3893,Henrieta,Train,256,68.04
3894,Alberto,Train,107,14.55
3895,Stoddard,Bike,245,0
3896,Germayne,Bus,244,77.1
3897,Adrian,Bus,328,51.29
3898,Shaw,E-scooter,322,29.72
3899,Ingaberg,E-scooter,27,85.55
3900,Alexandro,E-scooter,469,21.25
3901,Jannel,Car,391,48.38
3902,Heida,Bike,461,0
3903,Giuseppe,Bike,0,0
3904,Blisse,Car,357,99.73
3905,Monroe,Walk,428,0
3906,Lacy,Motor Bike,28,62.55
3907,Benito,Car,324,4.36
3908,Mandel,Motor Bike,494,66.11
3909,Boothe,Car,31,38.05
3910,Alexi,Car,151,16.17
3911,Franni,E-scooter,313,69.51
3912,Valaria,Car,71,91.28
3913,Cullen,Bike,236,0
3914,Sheilakathryn,Train,104,78.05
3915,Zackariah,E-scooter,199,82.1
3916,Andros,Bus,448,36.22
3917,Kelby,Motor Bike,102,59.15
3918,Ruthann,E-scooter,490,29.74
3919,Tana,Bus,57,19.27
3920,Goraud,Car,185,48.14
3921,Ilsa,Motor Bike,274,14.61
3922,Nick,Train,127,70.78
3923,Malinde,Motor Bike,141,39.86
3924,Mair,Car,77,2.15
3925,Torrence,Car,53,84.79
3926,Brandise,Train,273,22.99
3927,Jordon,Motor Bike,278,30.1
3928,Anthea,E-scooter,448,43.39
3929,Phillida,Train,43,48.47
3930,Ronnie,Train,244,91.53
3931,Kelbee,Train,114,78.38
3932,Madalyn,Train,385,93.86
3933,Garth,E-scooter,402,71.39
3934,Araldo,Train,468,62.94
3935,Anastasie,Bus,477,28.39
3936,Laughton,Bike,105,0
3937,Steve,Bus,411,77.3
3938,Kasper,Walk,368,0
3939,Ramsay,Train,75,87.99
3940,Paulo,Walk,73,0
3941,Leanora,Walk,8,0
3942,Beverlie,Bus,231,86.98
3943,Shaylynn,E-scooter,34,73.65
3944,Nester,Walk,76,0
3945,Boonie,Bus,124,72.6
3946,Mignon,Car,199,73.35
3947,Fransisco,Car,338,79.97
3948,Sherm,Bike,403,0
3949,Merissa,Walk,2,0
3950,Joanne,Walk,349,0
3951,Nevil,Bike,464,0
3952,Donnell,Bus,435,70.67
3953,Gottfried,Car,61,62.45
3954,Richart,E-scooter,113,17.32
3955,Felisha,Bike,342,0
3956,Lanni,Bike,169,0
3957,Esra,Car,463,41.61
3958,Alair,Bus,333,94.23
3959,Allix,Bus,383,89.62
3960,Kellyann,Car,456,31.4
3961,Ede,Bus,455,39.52
3962,Donnell,Bike,31,0
3963,Val,Bus,0,21.55
3964,Odey,Train,254,4.38
3965,Hillier,Bike,29,0
3966,Odele,Bus,301,32.91
3967,Thornie,E-scooter,356,20.39
3968,Verena,Bus,491,17.03
3969,Wain,Walk,48,0
3970,Raychel,Car,397,83.34
3971,Glynis,E-scooter,435,51.97
3972,Charissa,Bus,258,39.67
3973,Stephanus,Car,396,29.9
3974,Frankie,Walk,300,0
3975,Cosimo,Bus,5,26.47
3976,Inger,E-scooter,325,72.56
3977,Derrik,Walk,498,0
3978,Christoph,Bike,70,0
3979,Tonia,E-scooter,229,89.73
3980,Douglass,Car,376,23.11
3981,Kylie,Motor Bike,32,10.66
3982,Elisha,Bike,416,0
3983,Gloriana,Train,297,1.27
3984,Alwyn,Train,70,90.24
3985,Philip,Bike,294,0
